Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-05 09:30:00-04:00,30078.359375,30140.01953125,29919.689453125,29943.349609375,0,0.0,0.0
2022-10-05 10:30:00-04:00,29941.83984375,30013.9296875,29886.439453125,29988.490234375,34488393,0.0,0.0
2022-10-05 11:30:00-04:00,29989.279296875,30172.5390625,29963.66015625,30126.66015625,28844026,0.0,0.0
2022-10-05 12:30:00-04:00,30126.349609375,30345.609375,30110.169921875,30281.349609375,26931504,0.0,0.0
2022-10-05 13:30:00-04:00,30280.880859375,30308.1796875,30197.2109375,30286.419921875,26158947,0.0,0.0
2022-10-05 14:30:00-04:00,30287.33984375,30454.4609375,30252.029296875,30393.16015625,35170830,0.0,0.0
2022-10-05 15:30:00-04:00,30393.4609375,30417.9609375,30231.30078125,30275.310546875,43883900,0.0,0.0
2022-10-06 09:30:00-04:00,30206.130859375,30329.130859375,30001.939453125,30014.259765625,0,0.0,0.0
2022-10-06 10:30:00-04:00,30013.810546875,30215.26953125,29991.30078125,30193.830078125,38543382,0.0,0.0
2022-10-06 11:30:00-04:00,30195.009765625,30217.560546875,30011.779296875,30110.560546875,31911283,0.0,0.0
2022-10-06 12:30:00-04:00,30110.58984375,30169.119140625,30044.8203125,30122.240234375,25975163,0.0,0.0
2022-10-06 13:30:00-04:00,30122.01953125,30122.01953125,29963.73046875,29989.890625,25730517,0.0,0.0
2022-10-06 14:30:00-04:00,29990.109375,30026.060546875,29868.16015625,29977.01953125,33112506,0.0,0.0
2022-10-06 15:30:00-04:00,29986.779296875,29998.5,29901.970703125,29926.689453125,41438719,0.0,0.0
2022-10-07 09:30:00-04:00,29685.26953125,29685.26953125,29399.919921875,29490.5390625,0,0.0,0.0
2022-10-07 10:30:00-04:00,29490.529296875,29569.400390625,29431.66015625,29469.9609375,40284613,0.0,0.0
2022-10-07 11:30:00-04:00,29470.439453125,29494.75,29379.66015625,29384.91015625,32972343,0.0,0.0
2022-10-07 12:30:00-04:00,29385.9609375,29389.119140625,29314.69921875,29366.58984375,29298879,0.0,0.0
2022-10-07 13:30:00-04:00,29366.650390625,29392.2109375,29259.130859375,29260.08984375,27942516,0.0,0.0
2022-10-07 14:30:00-04:00,29259.640625,29313.1796875,29165.0,29185.1796875,37589535,0.0,0.0
2022-10-07 15:30:00-04:00,29186.33984375,29332.279296875,29142.66015625,29301.83984375,60245393,0.0,0.0
2022-10-10 09:30:00-04:00,29419.08984375,29485.8203125,29281.439453125,29384.0390625,0,0.0,0.0
2022-10-10 10:30:00-04:00,29382.7890625,29410.2109375,29162.119140625,29213.4296875,42244046,0.0,0.0
2022-10-10 11:30:00-04:00,29213.25,29284.099609375,29117.009765625,29125.83984375,30193869,0.0,0.0
2022-10-10 12:30:00-04:00,29125.55078125,29145.669921875,29010.41015625,29101.689453125,29267776,0.0,0.0
2022-10-10 13:30:00-04:00,29101.220703125,29345.970703125,29098.310546875,29241.080078125,32888865,0.0,0.0
2022-10-10 14:30:00-04:00,29235.859375,29350.560546875,29213.26953125,29265.19921875,30953705,0.0,0.0
2022-10-10 15:30:00-04:00,29265.259765625,29331.900390625,29201.390625,29201.390625,41124661,0.0,0.0
2022-10-11 09:30:00-04:00,29085.19921875,29195.05078125,29074.23046875,29159.33984375,0,0.0,0.0
2022-10-11 10:30:00-04:00,29159.990234375,29376.83984375,29131.529296875,29354.669921875,44605531,0.0,0.0
2022-10-11 11:30:00-04:00,29356.349609375,29517.169921875,29356.330078125,29498.669921875,35391204,0.0,0.0
2022-10-11 12:30:00-04:00,29499.2109375,29608.419921875,29499.2109375,29516.7109375,33047201,0.0,0.0
2022-10-11 13:30:00-04:00,29517.279296875,29577.7890625,29459.390625,29506.400390625,29387701,0.0,0.0
2022-10-11 14:30:00-04:00,29507.55078125,29555.009765625,29103.01953125,29199.630859375,47599967,0.0,0.0
2022-10-11 15:30:00-04:00,29200.08984375,29276.19921875,29156.810546875,29237.810546875,49535162,0.0,0.0
2022-10-12 09:30:00-04:00,29233.060546875,29409.359375,29136.029296875,29384.009765625,0,0.0,0.0
2022-10-12 10:30:00-04:00,29384.2890625,29437.73046875,29292.2109375,29380.48046875,37168789,0.0,0.0
2022-10-12 11:30:00-04:00,29380.0390625,29455.119140625,29337.099609375,29348.880859375,29370726,0.0,0.0
2022-10-12 12:30:00-04:00,29348.740234375,29371.76953125,29290.740234375,29327.80078125,22577538,0.0,0.0
2022-10-12 13:30:00-04:00,29327.970703125,29407.890625,29255.740234375,29402.970703125,34514291,0.0,0.0
2022-10-12 14:30:00-04:00,29402.48046875,29420.490234375,29271.640625,29287.240234375,30908632,0.0,0.0
2022-10-12 15:30:00-04:00,29287.220703125,29339.779296875,29208.720703125,29214.970703125,44222410,0.0,0.0
2022-10-13 09:30:00-04:00,28755.830078125,29089.150390625,28660.939453125,28979.6796875,0,0.0,0.0
2022-10-13 10:30:00-04:00,28977.9609375,29723.109375,28957.9609375,29576.369140625,73350905,0.0,0.0
2022-10-13 11:30:00-04:00,29577.16015625,29927.08984375,29556.580078125,29730.16015625,61024705,0.0,0.0
2022-10-13 12:30:00-04:00,29726.939453125,30033.94921875,29718.630859375,30003.759765625,39771085,0.0,0.0
2022-10-13 13:30:00-04:00,30004.98046875,30080.83984375,29926.220703125,29931.2890625,36560651,0.0,0.0
2022-10-13 14:30:00-04:00,29930.94921875,30168.5390625,29930.94921875,30064.220703125,47672342,0.0,0.0
2022-10-13 15:30:00-04:00,30061.279296875,30130.509765625,29997.16015625,30040.919921875,56852689,0.0,0.0
2022-10-14 09:30:00-04:00,30192.2109375,30428.8203125,29808.41015625,29902.23046875,0,0.0,0.0
2022-10-14 10:30:00-04:00,29901.740234375,30023.900390625,29768.779296875,29946.66015625,46325470,0.0,0.0
2022-10-14 11:30:00-04:00,29947.259765625,29947.640625,29697.05078125,29769.560546875,35562518,0.0,0.0
2022-10-14 12:30:00-04:00,29769.390625,29861.83984375,29687.3203125,29753.759765625,25332853,0.0,0.0
2022-10-14 13:30:00-04:00,29752.640625,29804.1796875,29631.23046875,29669.009765625,27544731,0.0,0.0
2022-10-14 14:30:00-04:00,29668.66015625,29754.150390625,29614.30078125,29745.689453125,35449738,0.0,0.0
2022-10-14 15:30:00-04:00,29745.9296875,29801.5390625,29622.66015625,29670.029296875,59578582,0.0,0.0
2022-10-17 09:30:00-04:00,30059.580078125,30311.94921875,30059.580078125,30177.400390625,0,0.0,0.0
2022-10-17 10:30:00-04:00,30177.349609375,30195.740234375,29997.619140625,30151.0,45110061,0.0,0.0
2022-10-17 11:30:00-04:00,30150.970703125,30230.859375,30135.0390625,30189.279296875,31565412,0.0,0.0
2022-10-17 12:30:00-04:00,30189.130859375,30239.150390625,30118.08984375,30232.640625,29655675,0.0,0.0
2022-10-17 13:30:00-04:00,30232.16015625,30288.390625,30164.76953125,30187.9296875,29750929,0.0,0.0
2022-10-17 14:30:00-04:00,30188.0,30232.759765625,30154.390625,30214.869140625,34463955,0.0,0.0
2022-10-17 15:30:00-04:00,30215.630859375,30272.83984375,30166.7109375,30195.470703125,47342680,0.0,0.0
2022-10-18 09:30:00-04:00,30697.51953125,30837.900390625,30613.759765625,30616.94921875,0,0.0,0.0
2022-10-18 10:30:00-04:00,30616.919921875,30647.099609375,30347.259765625,30385.439453125,53438439,0.0,0.0
2022-10-18 11:30:00-04:00,30384.279296875,30487.94921875,30301.830078125,30441.560546875,37202942,0.0,0.0
2022-10-18 12:30:00-04:00,30441.400390625,30540.029296875,30391.73046875,30526.759765625,31765061,0.0,0.0
2022-10-18 13:30:00-04:00,30534.310546875,30623.830078125,30524.330078125,30598.669921875,29746586,0.0,0.0
2022-10-18 14:30:00-04:00,30599.259765625,30601.0,30353.51953125,30439.05078125,55320454,0.0,0.0
2022-10-18 15:30:00-04:00,30438.30078125,30552.990234375,30427.66015625,30544.259765625,49314086,0.0,0.0
2022-10-19 09:30:00-04:00,30439.0390625,30662.109375,30401.189453125,30648.259765625,0,0.0,0.0
2022-10-19 10:30:00-04:00,30647.58984375,30662.009765625,30519.5703125,30535.599609375,35834423,0.0,0.0
2022-10-19 11:30:00-04:00,30536.029296875,30568.189453125,30419.130859375,30428.990234375,29409150,0.0,0.0
2022-10-19 12:30:00-04:00,30429.33984375,30471.0,30226.900390625,30287.830078125,31866652,0.0,0.0
2022-10-19 13:30:00-04:00,30287.560546875,30413.859375,30233.689453125,30386.529296875,29221974,0.0,0.0
2022-10-19 14:30:00-04:00,30386.3203125,30431.23046875,30310.3203125,30370.5,31831144,0.0,0.0
2022-10-19 15:30:00-04:00,30370.48046875,30439.98046875,30353.859375,30431.380859375,42173491,0.0,0.0
2022-10-20 09:30:00-04:00,30411.919921875,30822.9609375,30411.919921875,30791.7109375,0,0.0,0.0
2022-10-20 10:30:00-04:00,30791.599609375,30810.76953125,30617.689453125,30642.849609375,37687905,0.0,0.0
2022-10-20 11:30:00-04:00,30642.01953125,30727.560546875,30476.0,30496.7890625,36060409,0.0,0.0
2022-10-20 12:30:00-04:00,30496.66015625,30523.330078125,30364.05078125,30422.23046875,30764802,0.0,0.0
2022-10-20 13:30:00-04:00,30421.41015625,30431.890625,30274.919921875,30282.80078125,32081083,0.0,0.0
2022-10-20 14:30:00-04:00,30281.83984375,30404.5390625,30273.470703125,30308.830078125,34125303,0.0,0.0
2022-10-20 15:30:00-04:00,30308.119140625,30406.98046875,30265.19921875,30327.259765625,42362510,0.0,0.0
2022-10-21 09:30:00-04:00,30291.1796875,30759.0703125,30206.279296875,30543.5,0,0.0,0.0
2022-10-21 10:30:00-04:00,30544.08984375,30625.23046875,30438.16015625,30570.58984375,48578936,0.0,0.0
2022-10-21 11:30:00-04:00,30570.75,30842.490234375,30568.3203125,30709.3203125,43433571,0.0,0.0
2022-10-21 12:30:00-04:00,30709.25,30935.58984375,30703.130859375,30875.599609375,36656569,0.0,0.0
2022-10-21 13:30:00-04:00,30875.669921875,31005.859375,30868.26953125,30942.099609375,36739039,0.0,0.0
2022-10-21 14:30:00-04:00,30942.140625,31114.509765625,30912.650390625,31114.130859375,41605223,0.0,0.0
2022-10-21 15:30:00-04:00,31113.939453125,31119.26953125,31048.26953125,31082.359375,54984046,0.0,0.0
2022-10-24 09:30:00-04:00,31187.3203125,31570.779296875,31161.41015625,31278.029296875,0,0.0,0.0
2022-10-24 10:30:00-04:00,31278.23046875,31392.25,31241.880859375,31372.310546875,42858532,0.0,0.0
2022-10-24 11:30:00-04:00,31372.130859375,31502.029296875,31344.08984375,31463.94921875,37523323,0.0,0.0
2022-10-24 12:30:00-04:00,31464.23046875,31470.599609375,31359.009765625,31399.189453125,27246648,0.0,0.0
2022-10-24 13:30:00-04:00,31398.689453125,31497.279296875,31377.330078125,31486.6796875,25811220,0.0,0.0
2022-10-24 14:30:00-04:00,31485.94921875,31603.630859375,31483.48046875,31567.119140625,38531040,0.0,0.0
2022-10-24 15:30:00-04:00,31567.19921875,31573.970703125,31449.609375,31502.880859375,43307931,0.0,0.0
2022-10-25 09:30:00-04:00,31463.650390625,31712.490234375,31423.529296875,31711.330078125,0,0.0,0.0
2022-10-25 10:30:00-04:00,31711.619140625,31751.880859375,31640.900390625,31740.26953125,41288738,0.0,0.0
2022-10-25 11:30:00-04:00,31740.2890625,31805.4609375,31731.099609375,31769.490234375,32287388,0.0,0.0
2022-10-25 12:30:00-04:00,31769.560546875,31783.580078125,31692.140625,31729.669921875,27406076,0.0,0.0
2022-10-25 13:30:00-04:00,31729.619140625,31804.41015625,31684.080078125,31790.259765625,26481016,0.0,0.0
2022-10-25 14:30:00-04:00,31790.390625,31840.5390625,31751.01953125,31840.330078125,33741871,0.0,0.0
2022-10-25 15:30:00-04:00,31840.439453125,31876.150390625,31816.7109375,31852.509765625,47023381,0.0,0.0
2022-10-26 09:30:00-04:00,31738.439453125,32045.58984375,31738.439453125,32032.810546875,0,0.0,0.0
2022-10-26 10:30:00-04:00,32032.869140625,32172.01953125,31990.279296875,32130.310546875,55622205,0.0,0.0
2022-10-26 11:30:00-04:00,32129.439453125,32172.419921875,32085.9609375,32095.359375,42742429,0.0,0.0
2022-10-26 12:30:00-04:00,32095.259765625,32127.349609375,31920.3203125,31921.599609375,39479906,0.0,0.0
2022-10-26 13:30:00-04:00,31922.5390625,31999.5,31864.240234375,31866.830078125,37020423,0.0,0.0
2022-10-26 14:30:00-04:00,31867.439453125,31890.0703125,31777.619140625,31846.7890625,46770601,0.0,0.0
2022-10-26 15:30:00-04:00,31846.44921875,31918.759765625,31822.859375,31842.9296875,51221972,0.0,0.0
2022-10-27 09:30:00-04:00,32062.140625,32354.58984375,32062.140625,32347.01953125,0,0.0,0.0
2022-10-27 10:30:00-04:00,32347.849609375,32388.419921875,32176.830078125,32212.109375,40740374,0.0,0.0
2022-10-27 11:30:00-04:00,32211.759765625,32243.029296875,32082.810546875,32082.810546875,34128246,0.0,0.0
2022-10-27 12:30:00-04:00,32082.859375,32276.279296875,32080.119140625,32207.9296875,32194183,0.0,0.0
2022-10-27 13:30:00-04:00,32207.19921875,32217.0,32076.08984375,32134.080078125,31954909,0.0,0.0
2022-10-27 14:30:00-04:00,32134.060546875,32148.189453125,32061.2890625,32138.099609375,39301804,0.0,0.0
2022-10-27 15:30:00-04:00,32137.740234375,32176.259765625,31993.2109375,32048.0703125,55753668,0.0,0.0
2022-10-28 09:30:00-04:00,32204.310546875,32558.4296875,32158.380859375,32540.560546875,0,0.0,0.0
2022-10-28 10:30:00-04:00,32539.26953125,32661.740234375,32524.859375,32612.1796875,75116480,0.0,0.0
2022-10-28 11:30:00-04:00,32611.91015625,32734.4609375,32571.640625,32728.830078125,47930249,0.0,0.0
2022-10-28 12:30:00-04:00,32729.2109375,32795.26171875,32694.099609375,32766.9609375,38117330,0.0,0.0
2022-10-28 13:30:00-04:00,32767.5,32825.1015625,32751.939453125,32788.76171875,39846238,0.0,0.0
2022-10-28 14:30:00-04:00,32788.640625,32883.44140625,32784.640625,32869.30078125,43208380,0.0,0.0
2022-10-28 15:30:00-04:00,32867.6015625,32889.80859375,32829.19140625,32855.62109375,59647132,0.0,0.0
2022-10-31 09:30:00-04:00,32754.26953125,32779.19921875,32586.9296875,32695.580078125,0,0.0,0.0
2022-10-31 10:30:00-04:00,32695.9296875,32828.01953125,32684.279296875,32809.421875,41866750,0.0,0.0
2022-10-31 11:30:00-04:00,32809.578125,32883.859375,32737.0703125,32770.58984375,36117670,0.0,0.0
2022-10-31 12:30:00-04:00,32770.69140625,32812.51171875,32693.919921875,32810.19921875,28407286,0.0,0.0
2022-10-31 13:30:00-04:00,32809.73046875,32831.44921875,32756.869140625,32787.4609375,27303269,0.0,0.0
2022-10-31 14:30:00-04:00,32787.2890625,32836.94140625,32685.400390625,32769.3515625,33466402,0.0,0.0
2022-10-31 15:30:00-04:00,32769.87890625,32828.9609375,32723.890625,32739.05078125,49221008,0.0,0.0
2022-11-01 09:30:00-04:00,32862.7890625,32975.48046875,32602.0390625,32698.0,0,0.0,0.0
2022-11-01 10:30:00-04:00,32699.919921875,32721.44921875,32506.009765625,32559.83984375,43199887,0.0,0.0
2022-11-01 11:30:00-04:00,32559.30078125,32698.810546875,32485.23046875,32621.05078125,33919230,0.0,0.0
2022-11-01 12:30:00-04:00,32620.359375,32677.9609375,32585.630859375,32640.779296875,26458451,0.0,0.0
2022-11-01 13:30:00-04:00,32640.779296875,32673.51953125,32602.900390625,32662.810546875,25766234,0.0,0.0
2022-11-01 14:30:00-04:00,32662.76953125,32728.279296875,32619.5703125,32658.419921875,33624713,0.0,0.0
2022-11-01 15:30:00-04:00,32659.859375,32714.5,32646.650390625,32648.890625,41558313,0.0,0.0
2022-11-02 09:30:00-04:00,32576.279296875,32580.150390625,32497.51953125,32515.80078125,0,0.0,0.0
2022-11-02 10:30:00-04:00,32516.41015625,32631.109375,32512.2109375,32601.509765625,34837859,0.0,0.0
2022-11-02 11:30:00-04:00,32603.6796875,32641.359375,32535.7109375,32540.310546875,29493755,0.0,0.0
2022-11-02 12:30:00-04:00,32540.0703125,32598.80078125,32498.990234375,32581.44921875,25806775,0.0,0.0
2022-11-02 13:30:00-04:00,32581.2890625,33023.390625,32574.48046875,33011.890625,54543131,0.0,0.0
2022-11-02 14:30:00-04:00,33012.5703125,33071.9296875,32235.51953125,32300.810546875,85434102,0.0,0.0
2022-11-02 15:30:00-04:00,32300.369140625,32334.490234375,32139.76953125,32150.0,60801349,0.0,0.0
2022-11-03 09:30:00-04:00,31985.05078125,32028.689453125,31727.05078125,32007.6796875,0,0.0,0.0
2022-11-03 10:30:00-04:00,32006.380859375,32073.23046875,31919.380859375,31998.9609375,46071175,0.0,0.0
2022-11-03 11:30:00-04:00,31998.7890625,32183.009765625,31939.109375,32131.55078125,36181231,0.0,0.0
2022-11-03 12:30:00-04:00,32130.599609375,32185.7109375,32059.189453125,32081.5390625,30112678,0.0,0.0
2022-11-03 13:30:00-04:00,32081.5,32150.400390625,32029.30078125,32145.740234375,31752439,0.0,0.0
2022-11-03 14:30:00-04:00,32145.26953125,32185.7109375,32102.880859375,32165.150390625,33550065,0.0,0.0
2022-11-03 15:30:00-04:00,32165.119140625,32184.30078125,31982.119140625,32001.48046875,50389663,0.0,0.0
2022-11-04 09:30:00-04:00,32265.009765625,32547.830078125,32134.75,32526.970703125,0,0.0,0.0
2022-11-04 10:30:00-04:00,32528.400390625,32611.51953125,32273.5703125,32277.720703125,53453250,0.0,0.0
2022-11-04 11:30:00-04:00,32277.439453125,32325.490234375,31949.529296875,32129.130859375,53265166,0.0,0.0
2022-11-04 12:30:00-04:00,32127.640625,32127.640625,31955.939453125,32025.83984375,35749698,0.0,0.0
2022-11-04 13:30:00-04:00,32025.689453125,32114.849609375,31938.919921875,32097.669921875,32549107,0.0,0.0
2022-11-04 14:30:00-04:00,32097.150390625,32288.380859375,32072.669921875,32248.630859375,44197433,0.0,0.0
2022-11-04 15:30:00-04:00,32248.369140625,32426.650390625,32212.890625,32403.580078125,52770343,0.0,0.0
2022-11-07 09:30:00-05:00,32454.099609375,32642.05078125,32424.990234375,32559.189453125,0,0.0,0.0
2022-11-07 10:30:00-05:00,32561.58984375,32656.130859375,32531.740234375,32635.119140625,40041278,0.0,0.0
2022-11-07 11:30:00-05:00,32634.83984375,32658.330078125,32523.279296875,32653.91015625,29226086,0.0,0.0
2022-11-07 12:30:00-05:00,32653.8203125,32708.9609375,32604.48046875,32696.33984375,25952025,0.0,0.0
2022-11-07 13:30:00-05:00,32697.01953125,32831.28125,32666.55078125,32822.87890625,28386904,0.0,0.0
2022-11-07 14:30:00-05:00,32822.80859375,32884.6015625,32800.37890625,32867.66015625,36177857,0.0,0.0
2022-11-07 15:30:00-05:00,32867.73828125,32895.58984375,32792.26171875,32831.87890625,42679167,0.0,0.0
2022-11-08 09:30:00-05:00,32934.55859375,33152.140625,32874.890625,33131.37109375,0,0.0,0.0
2022-11-08 10:30:00-05:00,33131.21875,33264.7890625,33115.87890625,33245.55078125,38237510,0.0,0.0
2022-11-08 11:30:00-05:00,33241.94140625,33355.390625,33240.21875,33323.0390625,33219593,0.0,0.0
2022-11-08 12:30:00-05:00,33323.25,33352.78125,33107.12890625,33123.51171875,29834727,0.0,0.0
2022-11-08 13:30:00-05:00,33122.46875,33171.73046875,32860.4609375,32860.53125,36576273,0.0,0.0
2022-11-08 14:30:00-05:00,32860.51953125,33236.609375,32831.4609375,33234.62109375,38141208,0.0,0.0
2022-11-08 15:30:00-05:00,33234.76171875,33313.671875,33150.390625,33167.26953125,42536410,0.0,0.0
2022-11-09 09:30:00-05:00,33004.46875,33065.109375,32848.609375,32961.62890625,0,0.0,0.0
2022-11-09 10:30:00-05:00,32961.609375,32992.6015625,32812.9609375,32911.25,42902977,0.0,0.0
2022-11-09 11:30:00-05:00,32911.0,32984.96875,32818.87109375,32826.83984375,30637980,0.0,0.0
2022-11-09 12:30:00-05:00,32825.9609375,32876.359375,32747.9296875,32764.849609375,28124055,0.0,0.0
2022-11-09 13:30:00-05:00,32765.130859375,32765.130859375,32617.91015625,32665.5390625,34237438,0.0,0.0
2022-11-09 14:30:00-05:00,32666.279296875,32690.630859375,32562.109375,32625.05078125,37581034,0.0,0.0
2022-11-09 15:30:00-05:00,32625.23046875,32627.48046875,32478.869140625,32518.4609375,49784619,0.0,0.0
2022-11-10 09:30:00-05:00,33263.91015625,33465.19921875,33167.8203125,33388.3515625,0,0.0,0.0
2022-11-10 10:30:00-05:00,33388.26953125,33470.55078125,33265.44921875,33467.30859375,49880153,0.0,0.0
2022-11-10 11:30:00-05:00,33468.28125,33528.5390625,33407.6484375,33418.98046875,43940901,0.0,0.0
2022-11-10 12:30:00-05:00,33421.140625,33421.6015625,33283.01953125,33418.421875,34709704,0.0,0.0
2022-11-10 13:30:00-05:00,33418.21875,33559.98046875,33387.359375,33547.62890625,33098620,0.0,0.0
2022-11-10 14:30:00-05:00,33547.76171875,33660.5390625,33514.80859375,33637.55859375,42370161,0.0,0.0
2022-11-10 15:30:00-05:00,33637.76171875,33727.73046875,33610.0390625,33701.73046875,77518813,0.0,0.0
2022-11-11 09:30:00-05:00,33797.75,33797.75,33515.8203125,33639.87890625,0,0.0,0.0
2022-11-11 10:30:00-05:00,33638.890625,33655.19140625,33409.9609375,33409.9609375,57922812,0.0,0.0
2022-11-11 11:30:00-05:00,33410.58984375,33559.46875,33394.4296875,33523.609375,42180814,0.0,0.0
2022-11-11 12:30:00-05:00,33524.48828125,33676.890625,33473.9609375,33676.2109375,35690855,0.0,0.0
2022-11-11 13:30:00-05:00,33676.2890625,33749.03125,33617.78125,33746.73828125,37214675,0.0,0.0
2022-11-11 14:30:00-05:00,33745.51953125,33794.5,33658.21875,33762.28125,43133149,0.0,0.0
2022-11-11 15:30:00-05:00,33761.44921875,33817.9609375,33705.75,33742.609375,53822989,0.0,0.0
2022-11-14 09:30:00-05:00,33662.05078125,33870.328125,33629.73828125,33786.890625,0,0.0,0.0
2022-11-14 10:30:00-05:00,33786.98828125,33815.1796875,33677.078125,33713.62109375,39490830,0.0,0.0
2022-11-14 11:30:00-05:00,33713.2109375,33856.23828125,33699.30859375,33842.30078125,36743661,0.0,0.0
2022-11-14 12:30:00-05:00,33842.390625,33959.0703125,33836.5703125,33949.46875,28699801,0.0,0.0
2022-11-14 13:30:00-05:00,33949.5390625,33964.30078125,33860.01171875,33896.19140625,28904503,0.0,0.0
2022-11-14 14:30:00-05:00,33896.5,33905.76953125,33729.80859375,33770.66015625,35280254,0.0,0.0
2022-11-14 15:30:00-05:00,33771.390625,33774.578125,33533.9609375,33541.7109375,50336236,0.0,0.0
2022-11-15 09:30:00-05:00,33755.94140625,33987.05859375,33755.94140625,33866.66015625,0,0.0,0.0
2022-11-15 10:30:00-05:00,33869.078125,33909.48046875,33743.41015625,33768.359375,43069847,0.0,0.0
2022-11-15 11:30:00-05:00,33766.6484375,33855.23828125,33699.16015625,33699.48046875,33290749,0.0,0.0
2022-11-15 12:30:00-05:00,33699.609375,33736.94921875,33392.2109375,33417.2890625,36073551,0.0,0.0
2022-11-15 13:30:00-05:00,33417.421875,33621.109375,33320.19921875,33574.55859375,49967470,0.0,0.0
2022-11-15 14:30:00-05:00,33574.8515625,33664.19140625,33511.94921875,33625.30078125,35988690,0.0,0.0
2022-11-15 15:30:00-05:00,33625.171875,33666.328125,33521.44140625,33594.46875,43328122,0.0,0.0
2022-11-16 09:30:00-05:00,33554.9296875,33661.98046875,33516.98828125,33593.94921875,0,0.0,0.0
2022-11-16 10:30:00-05:00,33593.83984375,33659.640625,33521.01953125,33596.05859375,34870605,0.0,0.0
2022-11-16 11:30:00-05:00,33595.37890625,33657.640625,33560.44921875,33587.69140625,26297465,0.0,0.0
2022-11-16 12:30:00-05:00,33587.62890625,33682.828125,33577.46875,33609.94921875,26415815,0.0,0.0
2022-11-16 13:30:00-05:00,33609.69921875,33622.19140625,33527.25,33581.53125,21949661,0.0,0.0
2022-11-16 14:30:00-05:00,33582.19921875,33629.26171875,33528.51953125,33570.19921875,28756621,0.0,0.0
2022-11-16 15:30:00-05:00,33568.69921875,33622.5703125,33534.87109375,33561.78125,42858261,0.0,0.0
2022-11-17 09:30:00-05:00,33329.26953125,33395.1796875,33239.75,33389.7109375,0,0.0,0.0
2022-11-17 10:30:00-05:00,33390.0390625,33390.0390625,33277.7890625,33336.94921875,33870236,0.0,0.0
2022-11-17 11:30:00-05:00,33336.83984375,33561.48828125,33332.08984375,33520.6484375,31468148,0.0,0.0
2022-11-17 12:30:00-05:00,33518.96875,33616.01953125,33505.30859375,33584.6796875,29828985,0.0,0.0
2022-11-17 13:30:00-05:00,33585.5703125,33595.23046875,33482.1015625,33501.69921875,29444060,0.0,0.0
2022-11-17 14:30:00-05:00,33502.5703125,33510.83984375,33386.23046875,33413.0,33140838,0.0,0.0
2022-11-17 15:30:00-05:00,33412.3203125,33558.359375,33407.19140625,33555.578125,42327985,0.0,0.0
2022-11-18 09:30:00-05:00,33606.58984375,33827.94140625,33582.33984375,33669.8984375,0,0.0,0.0
2022-11-18 10:30:00-05:00,33670.390625,33748.12890625,33604.55859375,33727.671875,33082540,0.0,0.0
2022-11-18 11:30:00-05:00,33727.28125,33764.80859375,33540.640625,33608.51171875,29830197,0.0,0.0
2022-11-18 12:30:00-05:00,33608.5703125,33659.01171875,33543.19921875,33656.98828125,22419512,0.0,0.0
2022-11-18 13:30:00-05:00,33656.80078125,33671.55859375,33555.01953125,33636.19921875,24167376,0.0,0.0
2022-11-18 14:30:00-05:00,33636.03125,33728.2890625,33591.4296875,33728.078125,28852979,0.0,0.0
2022-11-18 15:30:00-05:00,33727.55859375,33810.26953125,33668.96875,33760.98828125,45999162,0.0,0.0
2022-11-21 09:30:00-05:00,33760.30078125,33864.58984375,33650.76953125,33669.98046875,0,0.0,0.0
2022-11-21 10:30:00-05:00,33670.0703125,33685.55078125,33611.44140625,33628.53125,46339234,0.0,0.0
2022-11-21 11:30:00-05:00,33632.55859375,33674.44140625,33559.1796875,33644.05859375,35754536,0.0,0.0
2022-11-21 12:30:00-05:00,33644.08984375,33779.53125,33640.37890625,33760.58984375,30352138,0.0,0.0
2022-11-21 13:30:00-05:00,33760.62109375,33805.578125,33740.4296875,33745.55078125,28313882,0.0,0.0
2022-11-21 14:30:00-05:00,33744.3984375,33767.98046875,33672.0703125,33696.2890625,28075263,0.0,0.0
2022-11-21 15:30:00-05:00,33696.1796875,33743.73046875,33680.1015625,33701.7890625,39615285,0.0,0.0
2022-11-22 09:30:00-05:00,33810.05078125,33994.76953125,33810.05078125,33967.16015625,0,0.0,0.0
2022-11-22 10:30:00-05:00,33971.1484375,34011.55859375,33936.19140625,33975.37890625,32218467,0.0,0.0
2022-11-22 11:30:00-05:00,33976.19921875,33993.03125,33950.5703125,33961.1015625,25551054,0.0,0.0
2022-11-22 12:30:00-05:00,33961.30859375,34035.05859375,33952.828125,34030.26171875,21998429,0.0,0.0
2022-11-22 13:30:00-05:00,34030.16015625,34044.28125,33994.0703125,34041.41015625,22608113,0.0,0.0
2022-11-22 14:30:00-05:00,34040.08984375,34091.83984375,34014.16015625,34083.83984375,27660399,0.0,0.0
2022-11-22 15:30:00-05:00,34083.12109375,34115.69921875,34073.21875,34096.21875,38667910,0.0,0.0
2022-11-23 09:30:00-05:00,34091.5703125,34243.87109375,34078.71875,34203.921875,0,0.0,0.0
2022-11-23 10:30:00-05:00,34203.94921875,34223.46875,34160.48046875,34196.859375,29157464,0.0,0.0
2022-11-23 11:30:00-05:00,34196.9296875,34197.23828125,34038.3203125,34104.44921875,23978178,0.0,0.0
2022-11-23 12:30:00-05:00,34104.51953125,34113.0390625,34004.640625,34096.6796875,17510541,0.0,0.0
